Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Toyosi Omotoso,F,SBD,Raw,27.5,24-34,24-39,Open,105.5,84+,230,-250,250,,250,125,132.5,137.5,,137.5,242.5,260,270,,270,657.5,3,549.93,539.66,460.35,115.68,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joshua Ngoka,M,SBD,Raw,21,20-23,19-23,Open,119.1,120,345,360,372.5,,372.5,207.5,215,220,,220,345,367.5,372.5,,372.5,965,2,555.60,555.78,532.54,112.55,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ricards Hibsfelds,M,SBD,Raw,27.5,24-34,24-39,Open,92.9,93,245,257.5,-267.5,,257.5,165,172.5,177.5,,177.5,260,272.5,-282.5,,272.5,707.5,17,450.38,444.67,425.61,92.60,Yes,Latvia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Aquinn Onuoha,F,SBD,Raw,29.5,24-34,24-39,Open,129.85,84+,245,260,275,,275,125,130,132.5,,132.5,252.5,272.5,292.5,,292.5,700,2,550.60,551.95,465.86,118.57,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Aaron Blackmore,M,SBD,Raw,26.5,24-34,24-39,Open,92.7,93,282.5,297.5,310,,310,180,187.5,192.5,,192.5,300,-315,-315,,300,802.5,8,511.39,504.90,483.30,105.15,Yes,Ireland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Bettina Hanlon,F,SBD,Raw,25,24-34,24-39,Open,75.3,76,195,205,212.5,,212.5,125,-130,130,,130,215,230,-245,,230,572.5,6,556.43,542.89,477.48,113.37,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nathaniel Massiah,M,SBD,Raw,23.5,24-34,24-39,Open,104.4,105,300,320,330,,330,197.5,207.5,210,,210,345,367.5,382.5,,382.5,922.5,5,557.65,552.36,527.43,114.20,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Duncan Law,M,SBD,Raw,25,24-34,24-39,Open,91.25,93,-237.5,245,260,,260,170,177.5,185,,185,250,265,275,,275,720,14,462.36,456.48,437.23,95.07,Yes,Hong Kong,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ziana Azariah,F,SBD,Raw,28.5,24-34,24-39,Open,83.95,84,212.5,222.5,227.5,,227.5,117.5,122.5,-125,,122.5,245,260,270,,270,620,1,570.66,553.04,483.51,117.11,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Annie Nelson,F,SBD,Raw,29.5,24-34,24-39,Open,68.55,69,185,197.5,205,,205,117.5,122.5,-125,,122.5,205,220,-232.5,,220,547.5,9,560.25,552.69,487.41,113.84,Yes,Scotland,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ajay Sharma #1,M,SBD,Raw,29,24-34,24-39,Open,161.4,120+,390,415,432.5,,432.5,222.5,235,245,,245,330,355,-365,,355,1032.5,3,544.59,565.30,529.97,106.68,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ade Omisakin,M,SBD,Raw,27,24-34,24-39,Open,82.5,83,282.5,305,312.5,,312.5,185,197.5,205,,205,335,365,-382.5,,365,882.5,1,597.80,591.19,568.84,122.54,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Makeda Vidal,F,SBD,Raw,30.5,24-34,24-39,Open,62.7,63,180,190,195,,195,97.5,102.5,-105,,102.5,190,207.5,217.5,,217.5,515,4,555.51,555.09,490.19,113.02,Yes,UK,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Christian Ayandokun,M,SBD,Raw,34,24-34,24-39,Open,92.7,93,292.5,310,320,,320,195,205,207.5,,207.5,335,365,372.5,,372.5,900,2,573.52,566.24,542.02,117.92,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Abdul Majeed Sulayman,M,SBD,Raw,29,24-34,24-39,Open,118.2,120,330,-360,365,,365,205,215,220,,220,340,-370,-375,,340,925,8,533.94,533.72,511.32,108.24,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Baruch Sekenofsky,M,SBD,Raw,33,24-34,24-39,Open,119.35,120,330,-347.5,355,,355,195,205,-212.5,,205,320,337.5,-345,,337.5,897.5,11,516.38,516.65,495.06,104.58,Yes,Israel,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ray Bowring,M,SBD,Raw,23.5,24-34,24-39,Open,159.2,120+,380,400,420,,420,227.5,237.5,245,,245,340,365,-372.5,,365,1030,5,545.23,565.07,530.62,106.94,Yes,UK,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jurins Kengamu,M,SBD,Raw,37,35-39,24-39,Open,82.7,83,295,312.5,-320,,312.5,182.5,-187.5,-187.5,,182.5,332.5,350,-360,,350,845,3,571.61,565.25,543.82,117.18,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joy Nnamani,F,SBD,Raw,33.5,24-34,24-39,Open,56.95,57,167.5,180,-185,,180,90,95,100,,100,-220,235,238,,238,518,1,593.81,601.50,531.88,121.59,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Erik Mata,M,SBD,Raw,29.5,24-34,24-39,Open,104.8,105,280,295,305,,305,175,-185,187.5,,187.5,280,297.5,307.5,,307.5,800,18,482.85,478.36,456.78,98.86,Yes,Hungary,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Bobbie Butters,F,SBD,Raw,31,24-34,24-39,Open,56.7,57,175,182.5,190,,190,105,110,112.5,,112.5,180,190,197.5,,197.5,500,4,574.83,582.60,515.21,117.75,Yes,England,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joshua Luu,M,SBD,Raw,29,24-34,24-39,Open,65.6,66,207.5,222.5,-227.5,,222.5,122.5,127.5,132.5,,132.5,255,272.5,-280,,272.5,627.5,11,493.89,495.19,481.32,98.13,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Julian Sgro,M,SBD,Raw,35.5,35-39,24-39,Open,65.75,66,197.5,207.5,210,,210,120,127.5,130,,130,250,265,-277.5,,265,605,14,475.37,476.53,463.13,94.50,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Selina Wells,F,SBD,Raw,28.5,24-34,24-39,Open,75.05,76,162.5,172.5,-177.5,,172.5,70,75,80,,80,182.5,192.5,200,,200,452.5,19,440.57,429.99,378.23,89.75,Yes,Thailand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mary Dunning,F,SBD,Raw,39,35-39,24-39,Open,60.75,63,125,-132.5,-132.5,,125,80,-85,85,,85,150,160,-172.5,,160,370,25,406.97,408.57,360.93,82.92,Yes,Thailand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Lauren Keenan,F,SBD,Raw,26,24-34,24-39,Open,56.4,57,157.5,167.5,-172.5,,167.5,67.5,72.5,-77.5,,72.5,170,175,-180,,175,415,14,478.78,485.57,429.45,98.13,Yes,Qatar,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Donovan Cheng Wee Herng,M,SBD,Raw,25.5,24-34,24-39,Open,82.05,83,210,230,245,,245,152.5,162.5,170,,170,265,290,-300,,290,705,25,479.05,473.84,456.04,98.16,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Seungwan Choi,M,SBD,Raw,31,24-34,24-39,Open,104.55,105,-235,-235,235,,235,120,-127.5,-127.5,,120,215,225,235,,235,590,25,356.45,353.09,337.16,72.99,Yes,South Korea,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Robert Raw,M,SBD,Raw,38.5,35-39,24-39,Open,139,120+,270,-282.5,282.5,,282.5,175,185,192.5,,192.5,275,-287.5,-287.5,,275,750,23,411.85,419.56,399.00,81.99,Yes,South Africa,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Siwoo Jung,M,SBD,Raw,33,24-34,24-39,Open,97.45,105,245,252.5,257.5,,257.5,-142.5,145,150,,150,240,-247.5,-252.5,,240,647.5,24,403.11,398.29,380.61,82.81,Yes,South Korea,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Lachlan Rickards,M,SBD,Raw,25.5,24-34,24-39,Open,72.55,74,215,-220,-220,,215,135,-140,-140,,135,257.5,270,-277.5,,270,620,18,454.54,452.37,437.72,91.96,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Samuel Henderson,M,SBD,Raw,23.5,24-34,24-39,Open,82.85,83,220,232.5,240,,240,152.5,157.5,160,,160,230,242.5,252.5,,252.5,652.5,30,440.94,436.01,419.45,90.41,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Emi Kamoto,F,SBD,Raw,30.5,24-34,24-39,Open,117.2,84+,195,205,-215,,205,95,100,105,,105,170,-172.5,-172.5,,170,480,10,387.78,385.47,327.07,82.62,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Miyu Matsuda,F,SBD,Raw,26.5,24-34,24-39,Open,82.25,84,202.5,210,215,,215,105,110,115,,115,180,190,-197.5,,190,520,15,483.34,468.73,410.37,99.03,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yi Syuen Ong,F,SBD,Raw,30,24-34,24-39,Open,62.45,63,115,125,130,,130,25,35,60,,60,-165,172.5,185,,185,375,23,405.48,405.42,358.03,82.51,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Aoi Ishikawa,M,SBD,Raw,24.5,24-34,24-39,Open,82.6,83,282.5,297.5,305,,305,157.5,165,170,,170,272.5,287.5,-300,,287.5,762.5,12,516.16,510.43,491.11,105.81,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Chun-Chia Fan,M,SBD,Raw,26,24-34,24-39,Open,73.65,74,240,255,262.5,,262.5,205,216,-218,,216,285,295,302.5,,302.5,781,3,566.92,563.68,545.08,114.94,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Kyota Ushiyama,M,SBD,Raw,28.5,24-34,24-39,Open,65.85,66,227.5,240,-242.5,,240,-172.5,-175,175,,175,275,290,-295,,290,705,3,553.32,554.60,538.97,110.03,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ayuto Motoki,M,SBD,Raw,28.5,24-34,24-39,Open,115.6,120,310,330,350,,350,197.5,207.5,215,,215,250,275,285,,285,850,15,494.43,493.21,472.20,100.45,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jun Won Choi,M,SBD,Raw,30,24-34,24-39,Open,89.3,93,270,-285,-285,,270,152.5,160,-165,,160,270,-282.5,-282.5,,270,700,19,454.41,448.67,430.15,93.42,Yes,South Korea,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yiqian Zhou,F,SBD,Raw,31.5,24-34,24-39,Open,62.1,63,130,135,142.5,,142.5,70,75,-80,,75,145,152.5,155,,155,372.5,24,404.17,404.45,357.20,82.26,Yes,China,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Nour Abouassi,F,SBD,Raw,37,35-39,24-39,Open,82.55,84,180,192.5,-200,,192.5,-100,100,-105,,100,185,200,-207.5,,200,492.5,19,456.97,443.10,387.84,93.65,Yes,Qatar,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Natalie Tiong,F,SBD,Raw,34.5,24-34,24-39,Open,61.9,63,75,85,-95,,85,77.5,82.5,85,,85,45,,,,45,215,29,233.75,234.02,206.68,47.58,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Zhiyin Huang,F,SBD,Raw,28,24-34,24-39,Open,56.8,57,147.5,155,160,,160,80,87.5,92.5,,92.5,172.5,185,192.5,,192.5,445,9,511.01,517.80,457.89,104.66,Yes,China,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Alhanouf Altamimi,F,SBD,Raw,32,24-34,24-39,Open,46.85,47,-127.5,127.5,132.5,,132.5,75,80,82.5,,82.5,167.5,177.5,-182.5,,177.5,392.5,8,515.61,529.09,471.76,109.15,Yes,Kuwait,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ali Al Aradi,M,SBD,Raw,20.5,20-23,19-23,Open,82.6,83,-260,-265,270,,270,177.5,185,192.5,,192.5,250,260,-270,,260,722.5,22,489.08,483.66,465.35,100.26,Yes,Kuwait,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Christophe Boulos,M,SBD,Raw,29,24-34,24-39,Open,82.45,83,265,280,,,280,160,165,-170,,165,265,280,300,,300,745,17,504.83,499.26,480.40,103.48,Yes,Qatar,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Wei-Chen Huang,M,SBD,Raw,20.5,20-23,19-23,Open,58.45,59,192.5,200,205,,205,127.5,-132.5,-132.5,,127.5,225,237.5,-250,,237.5,570,10,491.70,498.05,487.08,94.79,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Pei-Yu Wang,M,SBD,Raw,28,24-34,24-39,Open,149.6,120+,360,380,-390,,380,210,222.5,230,,230,320,-345,355,,355,965,7,519.31,534.13,505.13,102.52,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Tianyu Xiao,M,SBD,Raw,31,24-34,24-39,Open,82.75,83,-250,250,262.5,,262.5,160,167.5,172.5,,172.5,280,300,310,,310,745,18,503.80,498.18,479.28,103.29,Yes,China,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yao-Wei You,M,SBD,Raw,30.5,24-34,24-39,Open,58.5,59,195,205,210,,210,110,115,120,,120,252.5,262.5,270,,270,600,5,517.20,523.85,512.28,99.74,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Xie Thuy Tien,F,SBD,Raw,30.5,24-34,24-39,Open,75.55,76,155,165,170,,170,70,75,77.5,,77.5,175,187.5,195,,195,442.5,21,429.33,418.75,368.25,87.49,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yim Chee Liang,F,SBD,Raw,30.5,24-34,24-39,Open,62.85,63,117.5,125,130,,130,70,75,-80,,75,125,132.5,137.5,,137.5,342.5,28,368.90,368.50,325.40,75.05,Yes,Hong Kong,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Michelle Lee,F,SBD,Raw,30.5,24-34,24-39,Open,56.9,57,125,135,140,,140,62.5,67.5,70,,70,155,165,170,,170,380,20,435.86,441.56,390.45,89.25,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Etienne El Chaer,M,SBD,Raw,26,24-34,24-39,Open,119.4,120,-322.5,332.5,345,,345,-225,232.5,-240,,232.5,372.5,-403,-403,,372.5,950,4,546.51,546.82,523.97,110.68,Yes,Lebanon,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Shimon Tsuruya,M,SBD,Raw,28,24-34,24-39,Open,92.2,93,-290,-290,290,,290,165,170,175,,175,300,320,-335,,320,785,10,501.55,495.17,474.09,103.13,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Cheong Cheng Wen,M,SBD,Raw,28.5,24-34,24-39,Open,74,74,225,240,245,,245,152.5,160,-165,,160,285,-300,-307.5,,285,690,14,499.32,496.33,479.85,101.30,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ching-Lun Lin,M,SBD,Raw,35,35-39,24-39,Open,65.95,66,190,210,215,,215,137.5,145,150,,150,225,250,262.5,,262.5,627.5,12,491.94,493.02,479.09,97.86,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ong Wei Chaai,M,SBD,Raw,30.5,24-34,24-39,Open,65.6,66,212.5,225,232.5,,232.5,122.5,127.5,-135,,127.5,275,290,300,,300,660,8,519.47,520.83,506.25,103.22,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yi-Chiu Wu,M,SBD,Raw,25,24-34,24-39,Open,138.2,120+,360,385,-400,,385,200,212.5,220,,220,340,365,372.5,,372.5,977.5,6,537.65,547.31,520.71,107.11,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yusuke Satake,M,SBD,Raw,29.5,24-34,24-39,Open,65.75,66,235,-247.5,247.5,,247.5,155,162.5,165,,165,255,270,-277.5,,270,682.5,5,536.27,537.57,522.46,106.60,Yes,Japan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Farhanna Farid,F,SBD,Raw,33.5,24-34,24-39,Open,51.9,52,137.5,145,-152.5,,145,67.5,72.5,-75,,72.5,202.5,215,220.5,,220.5,438,5,534.59,546.84,484.76,110.78,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yu-Jui Cheng,M,SBD,Raw,27,24-34,24-39,Open,73.8,74,260,280,-290,,280,145,-152.5,155,,155,260,285,305,,305,740,7,536.45,533.32,515.67,108.79,Yes,Taiwan,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yan-Fei Zhao,F,SBD,Raw,30,24-34,24-39,Open,83.7,84,-187.5,187.5,195,,195,120,127.5,-132.5,,127.5,195,202.5,207.5,,207.5,530,14,488.51,473.47,414.03,100.23,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Clinton Lee #1,M,SBD,Raw,32.5,24-34,24-39,Open,73.55,74,245,262.5,272.5,,272.5,162.5,-170,-170,,162.5,280,300,-315,,300,735,9,534.00,531.00,513.50,108.25,Yes,Singapore,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Meghan Scanlon #1,F,SBD,Raw,38,35-39,24-39,Open,68.1,69,195,205,212.5,,212.5,-130,130,-135,,130,202.5,-212.5,217.5,,217.5,560,3,575.21,567.95,500.93,116.88,Yes,USA,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Samuel Forsberg,M,SBD,Raw,26.5,24-34,24-39,Open,104.15,105,272.5,290,302.5,,302.5,172.5,180,-182.5,,180,312.5,332.5,350,,350,832.5,13,503.73,498.90,476.38,103.17,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Samantha Kratz,F,SBD,Raw,30.5,24-34,24-39,Open,56.75,57,135,145,150,,150,82.5,85,87.5,,87.5,155,162.5,170,,170,407.5,15,468.22,474.49,419.60,95.90,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ainsley Jones,F,SBD,Raw,26.5,24-34,24-39,Open,46.45,47,125,132.5,135,,135,70,-75,75,,75,142.5,155,165,,165,375,9,495.77,508.61,453.82,105.18,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Keyan Babaei-Somaghi,M,SBD,Raw,25.5,24-34,24-39,Open,73.6,74,250,265,275,,275,160,167.5,172.5,,172.5,277.5,292.5,302.5,,302.5,750,5,544.66,541.57,523.71,110.42,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Hannah Altman,F,SBD,Raw,30.5,24-34,24-39,Open,68.5,69,167.5,177.5,-182.5,,177.5,105,110,112.5,,112.5,175,185,-190,,185,475,15,486.27,479.75,423.09,98.81,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Elizabeth Craven,F,SBD,Raw,51,50-54,50-59,Open,51.7,52,140,145,150,,150,82.5,85,87.5,,87.5,170,180,187.5,,187.5,425,8,520.12,532.19,471.85,107.85,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Jackie Caldona,F,SBD,Raw,36.5,35-39,24-39,Open,51.7,52,130,-137.5,-137.5,,130,70,75,-77.5,,75,142.5,150,155,,155,360,19,440.58,450.80,399.68,91.36,Yes,Philippines,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Vicky Kijumnuayporn,F,SBD,Raw,35.5,35-39,24-39,Open,46.7,47,135,140,-142.5,,140,-87.5,87.5,92.5,,92.5,155,165,-177.5,,165,397.5,6,523.43,537.06,479.00,110.89,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Joenas Madera,M,SBD,Raw,28,24-34,24-39,Open,58.75,59,175,187.5,195,,195,120,125,-127.5,,125,225,242.5,255,,255,575,8,493.88,500.02,488.86,95.36,Yes,Australia,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Hema Govind,F,SBD,Raw,29.5,24-34,24-39,Open,75.85,76,190,-200,200,,200,105,110,115,,115,190,197.5,205,,205,520,10,503.48,490.89,431.62,102.62,Yes,New Zealand,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Cranon Worford,F,SBD,Raw,26,24-34,24-39,Open,75.7,76,217.5,230,238,,238,120,127.5,132.5,,132.5,225,245,255,,255,625.5,1,606.25,591.20,519.86,123.55,Yes,USA,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Yacine Medjahed,M,SBD,Raw,22.5,20-23,19-23,Open,72.9,74,290,310,-317.5,,310,145,157.5,160,,160,245,257.5,-265,,257.5,727.5,10,531.65,528.95,511.71,107.64,Yes,Algeria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Aimene Ibrahim El Khalil Nouari,M,SBD,Raw,23.5,24-34,24-39,Open,92.65,93,320,335,337.5,,337.5,190,-200,-200,,190,350,370,-380.5,,370,897.5,4,572.07,564.81,540.67,117.63,Yes,Algeria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Abdeslam Lakhal,M,SBD,Raw,27.5,24-34,24-39,Open,137.15,120+,400,-420,-420,,400,170,,,,170,325,-360,-360,,325,895,16,493.34,501.70,477.57,98.37,Yes,Algeria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Ilyes Bentalha,M,SBD,Raw,32.5,24-34,24-39,Open,104.7,105,360,377.5,382.5,,382.5,172.5,182.5,187.5,,187.5,285,302.5,307.5,,307.5,877.5,8,529.83,524.88,501.20,108.48,Yes,Algeria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Pia Marangoni,F,SBD,Raw,47.5,45-49,40-49,Open,75.4,76,145,152.5,155,,155,72.5,77.5,80,,80,157.5,167.5,-177.5,,167.5,402.5,23,390.93,381.37,335.40,79.65,Yes,South Africa,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Bandile Khuzwayo,M,SBD,Raw,35.5,35-39,24-39,Open,91.65,93,230,247.5,-255,,247.5,130,137.5,142.5,,142.5,245,260,-287.5,,260,650,20,416.51,411.21,393.80,85.64,Yes,South Africa,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Mohamed Sahad,M,SBD,Raw,38.5,35-39,24-39,Open,118.7,120,-360,-375,375,,375,212.5,-222.5,225,,225,325,-340,-340,,325,925,9,533.18,533.17,510.84,108.04,Yes,Algeria,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Naim Ali El Moukallif,M,SBD,Raw,21.5,20-23,19-23,Open,81.65,83,272.5,295,312.5,,312.5,165,172.5,177.5,,177.5,270,292.5,302.5,,302.5,792.5,8,540.01,534.23,514.28,110.62,Yes,Spain,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Carla Sanchez Jorge,F,SBD,Raw,23.5,24-34,24-39,Open,81,84,175,187.5,197.5,,197.5,102.5,-107.5,107.5,,107.5,185,200,207.5,,207.5,512.5,18,479.94,465.75,408.16,98.22,Yes,Spain,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Paula Santos Mediavilla,F,SBD,Raw,20.5,20-23,19-23,Open,46.8,47,117.5,122.5,127.5,,127.5,75,80,-82.5,,80,132.5,142.5,152.5,,152.5,360,10,473.29,485.65,433.07,100.22,Yes,Spain,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
Andres Fernández Arévalo,M,SBD,Raw,22.5,20-23,19-23,Open,82.35,83,290,305,315,,315,150,-165,165,,165,300,320,-325,,320,800,6,542.47,536.51,516.27,111.18,Yes,Spain,,IPF,IPF,2026-06-13,Lithuania,,Druskininkai,World Classic Powerlifting Championships,Yes
