Name,Sex,Event,Equipment,Age,AgeClass,BirthYearClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Dots,Wilks,Glossbrenner,Goodlift,Tested,Country,State,Federation,ParentFederation,Date,MeetCountry,MeetState,MeetTown,MeetName,Sanctioned
Kjell Egil Bakkelund,M,SBD,Single-ply,32.5,24-34,24-39,Open,73.5,74,-312.5,-315,315,,315,215,222.5,227.5,,227.5,297.5,307.5,315,,315,857.5,1,623.28,619.80,599.39,106.74,Yes,Norway,,IPF,IPF,2021-11-08,Norway,,Stavanger,World Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,,,,Open,81,83,290,-310,320,,320,150,220,230,,230,280,300,-310,,300,850,1,581.87,575.81,554.50,99.58,Yes,Norway,,NSF,IPF,2021-06-26,Norway,,Askim,NM styrkeløft utstyr,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,30.5,24-34,24-39,Open,73.2,74,-327.5,330,-340,,330,222.5,227.5,232.5,,232.5,310,322.5,-329,,322.5,885,1,645.00,641.56,620.54,110.45,Yes,Norway,,IPF,IPF,2019-11-18,UAE,,Dubai,World Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Raw,,,,Open,73.57,74,220,230,,,230,170,175,177.5,,177.5,275,290,300,,300,707.5,1,513.93,511.03,494.19,104.18,Yes,Norway,,NSF,IPF,2019-06-27,Norway,,Stavanger,NM styrkeløft utstyrsfritt,Yes
Kjell Egil Bakkelund,M,SBD,Raw,30.5,24-34,24-39,Open,73.65,74,237.5,-245,-245,,237.5,170,177.5,182.5,,182.5,300,310,312.5,,312.5,732.5,2,531.71,528.68,511.23,107.80,Yes,Norway,,IPF,IPF,2019-06-04,Sweden,,Helsingborg,World Classic Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,30.5,24-34,24-39,Open,73.93,74,320,332.5,337.5,,337.5,222.5,230,237.5,,237.5,310,325,-333.5,,325,900,1,651.69,647.82,626.33,111.60,Yes,Norway,,EPF,IPF,2019-05-04,Czechia,,Pilsen,European Equipped Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,B,Single-ply,,,,Open,73.9,74,,,,,,210,222.5,238,,238,,,,,,238,1,172.38,171.36,165.68,92.79,Yes,Norway,,NSF,IPF,2019-03-23,Norway,,Fredrikstad,NM benkpress utstyr,Yes
Kjell Egil Bakkelund,M,SBD,Raw,29.5,24-34,24-39,Open,72.6,74,227.5,235,240,,240,165,-170,170,,170,295,305,,,305,715,1,523.94,521.42,504.52,106.02,Yes,Norway,,EPF,IPF,2018-11-24,Lithuania,,Kaunas,European Classic Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Single-ply,29.5,24-34,24-39,Open,72.95,74,-315,315,325,,325,200,207.5,215,,215,305,-322.5,328.5,,328.5,868.5,3,634.40,631.15,610.57,108.64,Yes,Norway,,IPF,IPF,2018-11-05,Sweden,,Halmstad,World Powerlifting Championships,Yes
Kjell Egil Bakkelund,M,SBD,Raw,,,,Open,76.39,83,210,225,237.5,,237.5,162.5,170,177.5,,177.5,300,310,,,310,725,1,514.13,510.13,492.52,104.70,Yes,Norway,,NSF,IPF,2018-10-05,Norway,,Oslo,NM Styrkeløft utstyrsfritt,Yes
